_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
64b22dc373193c702e71c39c,,78,95.61,78,67.48,195;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1689398723000
64b045b973193c702ec3a9fb,,79.57,96.62,79.57,70.93,199;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689273785000
64af39db73193c702ec02b88,,82.77,97.64,82.77,80.35,207;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689205211000
64aecae773193c702eee270e,,72.78,95.83,72.78,67.58,182;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689176807000
64ac925c73193c702ea5a27f,,85.57,95.96,85.57,75.27,214;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1689031260000
64ab828d73193c702e9c9b0c,,85.57,96.85,85.57,76.96,214;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1688961677000
64a9ad5373193c702e15f695,,82.37,95.83,82.37,74.29,206;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1688841555000
64a6d0c473193c702e9c82d8,,76.4,95.07,76.4,63.88,191;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1688654020000
64a582b873193c702e1cf596,,63.2,85.48,65.2,58.1,158;3;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1688568504000
64a24a7073193c702ef1405a,,80,93.49,80,70.94,200;0;0;0,time,30,-1,2,30,0,26.83,false,false,english,,normal,false,false,false,,1688357488000
64a204e073193c702e6b81ba,,80.77,91.44,81.57,73.75,202;1;0;0,time,30,-1,1,30.01,0,15.97,false,false,english,,normal,false,false,false,,1688339680000
64a1a02573193c702eafee70,,72.78,94.39,73.18,63.63,182;1;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1688313893000
64a19c6a73193c702ea9340d,,80.37,94.01,80.37,67.94,201;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1688312938000
649faf33d221ff1891b095fa,true,92.37,98.72,92.37,81.75,231;0;0;0,time,30,-1,2,30.01,0,8.72,false,false,english,,normal,false,false,false,,1688186675000
649faf02d221ff1891b09502,,71.48,93.7,72.71,62.82,232;1;0;0,quote,3498,1,0,38.95,0,0,false,false,english,,normal,false,false,false,,1688186626000
649f2c8e35448da8d36816a1,,56.2,91.62,56.2,52.92,161;0;0;0,quote,1691,1,3,34.38,0,42.24,false,false,english,,normal,false,false,false,,1688153230000
649f2c2a35448da8d368142a,,68.09,96.69,68.09,62.96,146;0;0;0,quote,4764,1,2,25.73,0,25.97,false,false,english,,normal,false,false,false,,1688153130000
649f2bf035448da8d3681283,,58.69,93.17,61.18,63.69,259;0;0;1,quote,5307,1,2,52.96,0,2.06,false,false,english,,normal,false,false,false,,1688153072000
649f2b9d35448da8d3681034,,74.16,96.88,74.16,62.12,155;0;0;0,quote,1886,1,0,25.08,0,0,false,false,english,,normal,false,false,false,,1688152989000
649ef03635448da8d3f5ea17,,75.49,95.54,75.49,72.61,106;0;0;0,quote,4229,1,2,16.85,0,30.16,false,false,english,,normal,false,false,false,,1688137782000
649eef3635448da8d3f5e141,,77.17,96.52,77.17,72.17,193;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1688137526000
649e3dd735448da8d3a0193a,,77.57,93.33,77.57,66.61,194;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1688092119000
649da1db35448da8d379bfa6,,77.57,95.73,79.97,76.93,194;1;0;0,time,30,-1,1,30.01,0,0.92,false,false,english,,normal,false,false,false,,1688052187000
649da1b235448da8d379be1f,,68.68,97.01,68.68,64.84,193;0;0;0,quote,3542,1,0,33.72,0,0,false,false,english,,normal,false,false,false,,1688052146000
649cc177e4860e50dacd6dc6,,67.04,92.47,67.04,61.04,220;0;0;0,quote,2734,1,0,39.38,0,0,false,false,english,,normal,false,false,false,,1687994743000
649c538be4860e50dafdfd1a,,88.86,98.56,88.86,74.42,137;0;0;0,quote,3250,1,1,18.5,0,8.73,false,false,english,,normal,false,false,false,,1687966603000
649c5365e4860e50dafdfbc9,true,90.4,97.01,91.2,81.45,226;2;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1687966565000
649c530ae4860e50dafdf8bd,,83.57,96.77,84.77,82.27,209;2;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1687966474000
649c52b7e4860e50dafdf60b,true,90.37,96.23,90.37,75,226;0;0;0,time,30,-1,0,30.01,0,0,false,false,english,,normal,false,false,false,,1687966391000
